day,date,base_region_1,base_region_2,base_region_3,base_region_4,base_state,now_region_1,now_region_2,now_region_3,now_region_4,now_state,now_1_p,now_2_p,now_3_p,now_4_p,now_5_p
Sat,2020-02-29,12077.4,8300.0,13850.2,13106.8,12440.696586242,12033.0,8290.0,13994.0,13392.0,12590.0,-0.0036762879427690853,-0.001204819277108471,0.010382521552035229,0.021759697256386046,0.012001210118982586
Sun,2020-03-01,9608.0,6489.0,10291.0,9657.0,9376.0,10770.0,7558.0,11669.0,10920.0,10675.0,0.12094088259783509,0.16474032978887343,0.13390341074725498,0.13078595837216533,0.13854522184300344
Mon,2020-03-02,13449.0,8704.0,14405.0,13608.0,13062.0,12983.0,8380.0,14356.0,13897.0,13044.0,-0.03464941631348051,-0.03722426470588236,-0.003401596667823692,0.0212375073486184,-0.0013780431786862835
Tue,2020-03-03,13874.0,8877.0,14984.0,14243.0,13541.0,13280.0,8601.0,13430.0,14879.0,12923.0,-0.04281389649704481,-0.0310915849949307,-0.10371062466631076,0.04465351400688067,-0.0456391699283657
Wed,2020-03-04,13855.0,9078.0,15142.0,14526.0,13701.0,14030.0,9031.0,15175.0,14846.0,13855.0,0.012630819198845122,-0.00517735183961221,0.002179368643508095,0.022029464408646504,0.01124005547040352
Thu,2020-03-05,14609.0,9458.0,15442.0,14685.0,14079.0,14343.0,9132.0,15459.0,15067.0,14114.0,-0.018207954000958315,-0.03446817508987099,0.0011008936666234703,0.02601293837248897,0.002485972015057847
Fri,2020-03-06,14901.0,9327.0,15497.0,15137.0,14247.0,15412.0,10142.0,16254.0,15978.0,15015.0,0.03429300046976702,0.0873807226332155,0.048848164160805396,0.055559225738257334,0.05390608549168241
Sat,2020-03-07,11782.0,7918.0,11981.0,11278.0,11109.0,12588.0,8411.0,13671.0,13547.0,12566.0,0.06840943812595479,0.06226319777721656,0.14105667306568725,0.20118815392800138,0.1311549194346926
Sun,2020-03-08,10994.0,7546.0,11675.0,10870.0,10666.0,10728.0,7248.0,11554.0,11021.0,10567.0,-0.024195015462979752,-0.039491121123774175,-0.010364025695931423,0.013891444342226222,-0.009281830114382106
Mon,2020-03-09,13917.0,8838.0,14683.0,13458.0,13271.0,13844.0,8764.0,14700.0,13299.0,13239.0,-0.005245383344111509,-0.008372935053179487,0.0011578015391950913,-0.011814534106107888,-0.002411272699871847
Tue,2020-03-10,14079.0,9143.0,15102.0,14143.0,13676.0,13791.0,8676.0,14832.0,14300.0,13517.0,-0.02045599829533351,-0.05107732691676692,-0.017878426698450522,0.011100897970727663,-0.011626206493126623
Wed,2020-03-11,14416.0,9233.0,15281.0,13889.0,13781.0,14458.0,9073.0,15201.0,14064.0,13806.0,0.00291342952275242,-0.01732914545651465,-0.00523525947254766,0.012599899200806286,0.0018140918656119887
Thu,2020-03-12,14196.5,9477.0,15465.5,14837.0,14076.0197179237,14684.0,9300.0,14955.0,14495.0,13873.0,0.03433944986440318,-0.018676796454574207,-0.033008955416895636,-0.023050481903349684,-0.014423091327812276
Fri,2020-03-13,15103.0,9905.0,16039.0,15476.5,14692.5,15010.0,9642.0,15425.0,14678.0,14231.0,-0.00615771700986556,-0.026552246340232233,-0.038281688384562584,-0.05159435272833002,-0.03141058363110427
Sat,2020-03-14,12580.0,8948.0,13694.0,13128.0,12547.0,10891.0,7689.0,11607.0,11049.0,10709.0,-0.13426073131955485,-0.14070183281180149,-0.15240251204907262,-0.15836380255941496,-0.14648920060572246
Sun,2020-03-15,11104.0,7830.0,11911.0,11254.0,10922.0,9449.0,6540.0,9865.0,9315.0,9124.0,-0.14904538904899134,-0.16475095785440608,-0.1717739904290152,-0.1722942953616492,-0.16462186412744917
Mon,2020-03-16,12141.0,8266.0,13383.0,12771.0,12136.0,12210.0,8103.0,12876.0,12117.0,11803.0,0.005683222139856614,-0.01971933220421007,-0.0378838825375476,-0.05120977214000466,-0.027439024390243927
Tue,2020-03-17,13303.0,8931.0,14975.0,14660.0,13560.0,11603.0,7821.0,12219.0,12529.0,11480.0,-0.1277907238968654,-0.12428619415518982,-0.18404006677796325,-0.14536152796725788,-0.15339233038348088
Wed,2020-03-18,13679.0,9155.0,15186.0,14596.0,13748.0,11949.0,7908.0,11871.0,11877.0,11245.0,-0.12647123327728638,-0.13620972146368104,-0.218293164757013,-0.18628391340093176,-0.18206284550480067
Thu,2020-03-19,13784.0,9496.0,15489.0,14989.0,14035.0,11930.0,7991.0,11785.0,11996.0,11238.0,-0.13450377248984324,-0.15848778433024435,-0.23913745238556394,-0.19967976516111818,-0.19928749554684722
Fri,2020-03-20,15305.0,10483.0,16581.0,15816.0,15138.0,11242.0,7692.0,11449.0,12013.0,10921.0,-0.26546880104541004,-0.2662405799866451,-0.3095108859538025,-0.24045270612038439,-0.27857048487250624
Sat,2020-03-21,12588.0,9299.0,14441.0,13425.0,13003.0,8609.0,6185.0,9097.0,9068.0,8528.0,-0.3160946933587544,-0.33487471771158184,-0.3700574752440967,-0.32454376163873366,-0.34415134968853345
Sun,2020-03-22,11277.0,7820.0,11892.0,10977.0,10892.0,7021.0,4774.0,7174.0,6437.0,6584.0,-0.3774053382991931,-0.3895140664961637,-0.3967373023881601,-0.4135920561173363,-0.395519647447668
Mon,2020-03-23,13448.0,8550.0,14489.0,13907.0,13155.0,9663.0,6080.0,9640.0,10468.0,9272.0,-0.281454491374182,-0.28888888888888886,-0.3346676789288425,-0.2472855396562882,-0.29517293804637024
Tue,2020-03-24,14373.0,9263.0,15200.0,14490.0,13885.0,9302.0,6027.0,9076.0,9790.0,8809.0,-0.35281430459890073,-0.34934686386699776,-0.4028947368421053,-0.32436162870945484,-0.3655743608210299
Wed,2020-03-25,14685.0,9472.0,15385.0,14869.0,14147.0,9686.0,6509.0,9754.0,9860.0,9239.0,-0.3404153898535921,-0.312816722972973,-0.3660058498537536,-0.3368753783038536,-0.3469286774581183
Thu,2020-03-26,15339.0,9880.0,15879.0,15009.0,14594.0,9690.0,6354.0,9911.0,10205.0,9372.0,-0.36827694113045184,-0.3568825910931174,-0.3758423074500913,-0.32007462189353053,-0.35781828148554196
Fri,2020-03-27,16483.0,10864.0,17153.0,15721.0,15680.0,9785.0,6380.0,10100.0,10412.0,9527.0,-0.4063580658860644,-0.41273932253313694,-0.41118171748382204,-0.3377011640480886,-0.3924107142857143
Sat,2020-03-28,13766.0,9534.0,14410.0,12151.0,13006.0,7078.0,4852.0,7885.0,7348.0,7148.0,-0.48583466511695483,-0.49108453954268927,-0.45281054823039557,-0.3952761089622253,-0.4504075042288175
Sun,2020-03-29,11848.0,8143.0,12457.0,11019.0,11318.0,5634.0,4054.0,6903.0,6390.0,6135.0,-0.5244767049291019,-0.5021490851037701,-0.44585373685478047,-0.4200925673836101,-0.45794309948754197
Mon,2020-03-30,13850.0,8471.0,15184.0,14203.0,13600.0,9052.0,5965.0,9383.0,9265.0,8764.0,-0.34642599277978336,-0.2958328414590957,-0.3820468914646997,-0.34767302682531864,-0.35558823529411765
Tue,2020-03-31,14202.0,8779.0,15216.0,14460.0,13787.0,8757.0,5806.0,9031.0,9564.0,8603.0,-0.3833967046894804,-0.3386490488666135,-0.4064800210304942,-0.3385892116182573,-0.3760063828243998
Wed,2020-04-01,14528.0,8780.0,15193.0,14609.0,13870.0,9324.0,6194.0,9698.0,10155.0,9190.0,-0.358204845814978,-0.2945330296127563,-0.3616797209241098,-0.30488055308371553,-0.33741888968997835
Thu,2020-04-02,15285.0,9259.0,15709.0,14910.5,14366.3815884773,9310.0,6275.0,9521.0,10079.0,9104.0,-0.39090611710827605,-0.3222810238686683,-0.39391431663377685,-0.32403339928238495,-0.36629833031151315
Fri,2020-04-03,15984.0,9765.0,16542.0,15580.0,15080.0,9132.0,6145.0,9467.0,10175.0,9056.0,-0.4286786786786787,-0.3707117255504352,-0.42769918994075684,-0.3469191270860077,-0.39946949602122017
Sat,2020-04-04,13107.0,8604.0,14283.0,12508.0,12722.0,6200.0,3928.0,7101.0,7368.0,6532.0,-0.5269703212024109,-0.5434681543468154,-0.502835538752363,-0.4109370003197953,-0.48655871718283283
Sun,2020-04-05,11447.0,7465.0,11284.0,9336.0,10266.0,5095.0,3283.0,6171.0,6077.0,5539.0,-0.5549052153402638,-0.5602143335565974,-0.4531194611839773,-0.3490788346186804,-0.46045197740113
Mon,2020-04-06,13247.0,8393.0,13951.0,13612.0,12814.0,8315.0,5249.0,8822.0,9357.0,8317.0,-0.3723107118592889,-0.3745978791850352,-0.36764389649487494,-0.31259183073758445,-0.3509442796940846
Tue,2020-04-07,14012.0,8882.0,15170.0,14246.0,13693.0,8682.0,5638.0,9112.0,9474.0,8610.0,-0.38038823865258353,-0.36523305561810404,-0.399340804218853,-0.33497121999157653,-0.3712115679544292
Wed,2020-04-08,14331.0,9107.0,15154.0,14784.0,13884.0,8765.0,5679.0,9212.0,9827.0,8761.0,-0.3883888074802875,-0.37641374766663005,-0.39210769433812853,-0.33529491341991347,-0.3689858830308268
Thu,2020-04-09,15005.0,9447.0,15362.0,14812.0,14160.0,8946.0,5833.0,9397.0,10042.0,8940.0,-0.40379873375541486,-0.3825553085635651,-0.38829579481838306,-0.3220361868755064,-0.3686440677966102
Fri,2020-04-10,15615.0,9970.0,15971.0,15551.0,14790.0,8559.0,5509.0,9318.0,9593.0,8664.0,-0.4518731988472623,-0.4474423269809429,-0.41656752864567026,-0.38312648704263397,-0.4141987829614604
Sat,2020-04-11,12664.0,8297.0,13122.0,10309.0,11616.0,6282.0,4127.0,7225.0,7574.0,6675.0,-0.5039481996209728,-0.5025912980595396,-0.4493979576284103,-0.26530216315840527,-0.42536157024793386
Sun,2020-04-12,10371.0,6922.0,11330.0,10070.0,10136.0,4103.0,2727.0,5156.0,4736.0,4522.0,-0.6043775913605245,-0.6060387171337764,-0.5449249779346867,-0.5296921549155909,-0.5538674033149171
Mon,2020-04-13,14103.0,8987.0,14829.0,13934.0,13512.0,8369.0,5862.0,8936.0,9658.0,8657.0,-0.4065801602495923,-0.3477244909313453,-0.3973969923797963,-0.30687526912587915,-0.3593102427471877
Tue,2020-04-14,13545.0,8636.0,14314.0,13534.0,13035.0,9080.0,6256.0,9491.0,9942.0,9041.0,-0.32964193429309707,-0.2755905511811023,-0.33694285315076145,-0.26540564504211617,-0.3064058304564634
Wed,2020-04-15,14504.0,9131.0,15341.0,14602.0,13971.0,9276.0,6511.0,9455.0,10431.0,9196.0,-0.3604522890237176,-0.2869346183331508,-0.38367772635421415,-0.28564580194493905,-0.34177940018609976
Thu,2020-04-16,15645.0,9819.0,15845.0,13857.0,14346.0,9347.0,6459.0,9521.0,10540.0,9256.0,-0.4025567273889421,-0.34219370608004884,-0.3991164405175134,-0.23937360178970912,-0.35480273246898086
Fri,2020-04-17,14577.0,9365.0,14955.0,13901.0,13649.0,9429.0,6561.0,9717.0,10566.0,9383.0,-0.353159086231735,-0.29941270688734656,-0.35025075225677027,-0.2399107977843321,-0.3125503699904755
Sat,2020-04-18,10636.0,7447.0,11958.0,12369.0,11048.0,6916.0,5047.0,7269.0,8318.0,7117.0,-0.3497555471981948,-0.32227742715187324,-0.3921224284997491,-0.3275123292101221,-0.3558110065170167
Sun,2020-04-19,10292.0,6947.0,11039.0,10673.0,10131.0,5448.0,3786.0,5256.0,5760.0,5182.0,-0.470656820831714,-0.45501655390816176,-0.5238699157532385,-0.460320434741872,-0.4885006415951041
Mon,2020-04-20,14388.0,9096.0,14723.0,13917.0,13539.0,8838.0,6100.0,9312.0,10026.0,8919.0,-0.38573811509591327,-0.3293755496921724,-0.36752020647965766,-0.27958611769777975,-0.3412364280966098
Tue,2020-04-21,14206.0,8902.0,14997.0,14254.0,13652.0,9336.0,6343.0,9615.0,10433.0,9267.0,-0.34281289595945375,-0.2874634913502584,-0.35887177435487094,-0.2680651045320612,-0.321198359214767
Wed,2020-04-22,14168.0,9157.0,15159.0,14449.0,13796.0,9554.0,6505.0,9753.0,10059.0,9304.0,-0.3256634669678148,-0.2896145025663427,-0.3566198298040768,-0.303827254481279,-0.32560162365903156
Thu,2020-04-23,14997.0,9582.0,15516.0,14225.0,14126.0,9326.0,5999.0,9250.0,10068.0,8967.0,-0.37814229512569175,-0.3739302859528282,-0.4038411961845837,-0.292231985940246,-0.365213082259663
Fri,2020-04-24,15694.0,10155.0,16106.0,15491.0,14884.0,9940.0,6808.0,10239.0,11095.0,9879.0,-0.36663693131132913,-0.32959133431806986,-0.3642741835340867,-0.2837776773610483,-0.33626713249126583
Sat,2020-04-25,12531.0,8413.0,13475.0,12338.0,12188.0,6917.0,4880.0,6802.0,8289.0,6874.0,-0.4480089378341713,-0.4199453227148461,-0.49521335807050093,-0.32817312368293083,-0.4360026255333115
Sun,2020-04-26,11550.0,7647.0,12011.0,10702.0,10897.0,5851.0,4329.0,5812.0,7028.0,5879.0,-0.4934199134199134,-0.43389564535111813,-0.5161102322870702,-0.3433003176976266,-0.46049371386620175
Mon,2020-04-27,14193.3333333333,9029.0,14803.3333333333,14173.6666666667,13581.0,9446.0,6383.0,9654.0,10260.0,9276.0,-0.33447627994363394,-0.29305570938088377,-0.34784958342715455,-0.2761223865854536,-0.31698696708637064
Tue,2020-04-28,13845.0,9042.0,15092.0,14280.0,13656.0,9777.0,6593.0,10043.0,10563.0,9619.0,-0.29382448537378114,-0.27084715770847156,-0.3345481049562682,-0.2602941176470588,-0.29562097246631514
Wed,2020-04-29,14320.0,9216.0,15194.0,14373.0,13842.0,9627.0,6279.0,9807.0,10669.0,9460.0,-0.3277234636871509,-0.31868489583333337,-0.3545478478346715,-0.2577054198845057,-0.3165727496026586
Thu,2020-04-30,14968.0,9503.0,15626.0,14846.0,14300.0,10104.0,7064.0,10563.0,11270.0,10144.0,-0.324959914484233,-0.25665579290750284,-0.3240112632791501,-0.24087296241411826,-0.29062937062937066
Fri,2020-05-01,15858.0,10023.0,16096.0,15857.0,14975.0,11152.0,7593.0,11199.0,11753.0,10784.0,-0.296758733762139,-0.24244238252020356,-0.30423707753479123,-0.25881314246074294,-0.27986644407345573
Sat,2020-05-02,11832.0,7680.0,12918.0,12164.0,11671.0,8431.0,5808.0,8636.0,9330.0,8348.0,-0.2874408384043272,-0.24375000000000002,-0.3314754605976157,-0.23298257152252544,-0.28472281723931114
Sun,2020-05-03,11178.0,7504.0,11948.0,11750.0,11022.0,7192.0,5022.0,6639.0,7374.0,6650.0,-0.3565933082841295,-0.3307569296375267,-0.44434214931369265,-0.3724255319148936,-0.39666122300852835
Mon,2020-05-04,14134.0,8902.0,14783.0,14443.0,13599.0,10305.0,6772.0,10291.0,10734.0,9822.0,-0.27090703268713745,-0.23927207369130532,-0.3038625448149902,-0.2568026033372568,-0.2777410103684095
Tue,2020-05-05,14286.0,8967.0,14857.0,14005.0,13580.0,10483.0,6927.0,10815.0,11315.0,10277.0,-0.2662046759064819,-0.22750083640013385,-0.27206030827219496,-0.19207425919314536,-0.2432253313696613
Wed,2020-05-06,14507.0,9146.0,15222.0,14496.0,13912.0,10718.0,7450.0,10951.0,11617.0,10540.0,-0.2611842558764734,-0.1854362562869014,-0.28058073840494024,-0.19860651214128033,-0.2423806785508913
Thu,2020-05-07,15082.0,9276.0,15200.0,14340.0,13990.0,11275.0,7709.0,11204.0,11816.0,10835.0,-0.2524201034345578,-0.16893057352307028,-0.2628947368421053,-0.17601115760111574,-0.22551822730521798
Fri,2020-05-08,15812.0,9999.0,16107.0,15517.0,14890.0,11271.0,7656.0,11085.0,11586.0,10715.0,-0.2871869466228181,-0.23432343234323427,-0.31178990501024395,-0.25333505187858474,-0.2803895231699127
Sat,2020-05-09,11978.0,7653.0,13002.0,12307.0,11758.0,9439.0,6677.0,9300.0,10329.0,9166.0,-0.21197194857238266,-0.12753168692016204,-0.28472542685740654,-0.160721540586658,-0.22044565402279304
Sun,2020-05-10,10617.0,7240.0,11644.0,11192.0,10612.0,8021.0,5747.0,7815.0,8757.0,7756.0,-0.2445135160591504,-0.20621546961325965,-0.3288388869804191,-0.21756611865618303,-0.2691292875989446
Mon,2020-05-11,14058.0,9089.0,14904.0,14161.0,13605.0,10629.0,7295.0,10871.0,11217.0,10372.0,-0.24391805377720865,-0.1973814501045219,-0.2705984970477724,-0.20789492267495235,-0.2376332230797501
Tue,2020-05-12,14095.0,9071.0,15159.0,14737.0,13843.0,10994.0,7514.0,11080.0,11006.0,10512.0,-0.2200070947144377,-0.17164590453092277,-0.269081073949469,-0.2531722874397774,-0.240627031712779
Wed,2020-05-13,14521.0,9165.0,15290.0,14895.0,14028.0,11291.0,7555.0,11136.0,11754.0,10760.0,-0.2224364713174024,-0.17566830332787775,-0.27168083714846303,-0.21087613293051355,-0.2329626461362988
Thu,2020-05-14,14920.0,9570.0,15875.0,15230.0,14492.0,11866.0,7321.0,11815.0,12063.0,11206.0,-0.2046916890080429,-0.23500522466039708,-0.25574803149606296,-0.20794484569927774,-0.22674579078112067
Fri,2020-05-15,15296.0,9682.0,15852.0,15745.0,14693.0,12283.0,8060.0,12059.0,12261.0,11541.0,-0.1969796025104602,-0.16752737037802112,-0.23927580116073677,-0.22127659574468084,-0.2145239229565099
Sat,2020-05-16,12274.0,8401.0,13703.0,13206.0,12441.0,9626.0,6528.0,9719.0,9878.0,9266.0,-0.21574058986475475,-0.22294964885132718,-0.29073925417791724,-0.2520066636377404,-0.2552045655493931
Sun,2020-05-17,11304.0,7600.0,11700.0,10688.0,10717.0,8421.0,5682.0,7745.0,7690.0,7535.0,-0.25504246284501064,-0.2523684210526316,-0.33803418803418805,-0.28050149700598803,-0.29691144909956146
Mon,2020-05-18,13984.0,8929.0,14844.0,14190.0,13553.0,10893.0,7183.0,11137.0,11573.0,10608.0,-0.2210383295194508,-0.1955426139545302,-0.24973053085421715,-0.18442565186751236,-0.21729506382350772
Tue,2020-05-19,14063.0,9008.0,15189.0,14343.0,13764.0,11264.0,7783.0,11710.0,12026.0,11126.0,-0.19903292327383915,-0.1359902309058615,-0.22904733688853773,-0.16154221571498295,-0.1916594013368207
Wed,2020-05-20,14161.0,9059.0,15442.0,14532.0,13938.0,11838.0,7838.0,11994.0,12156.0,11388.0,-0.16404208742320459,-0.13478308864113042,-0.22328713897163577,-0.16350123864574728,-0.1829530779164873
Thu,2020-05-21,15139.0,9681.0,15947.0,15153.0,14582.0,12511.0,8441.0,12388.0,12653.0,11885.0,-0.17359138648523675,-0.12808594153496544,-0.22317677306076378,-0.1649838315845047,-0.1849540529419833
Fri,2020-05-22,15298.9710857429,9866.8162055336,16272.6955177743,15454.146439318,14846.6015079073,13366.0,8616.0,13034.0,12940.0,12374.0,-0.12634647617212857,-0.12676999140128964,-0.19902636992357814,-0.1626842640057803,-0.1665432662545966
Sat,2020-05-23,12221.6666666667,8177.66666666667,13435.0,12750.3333333333,12171.6666666667,10246.0,6879.0,10130.0,10654.0,9782.0,-0.16165280240011137,-0.1588065055231732,-0.24599925567547454,-0.16441400224830505,-0.19633027522936009
Sun,2020-05-24,10171.0,7041.0,11433.0,10799.0,10330.0,8475.0,5717.0,8066.0,8737.0,7938.0,-0.16674859895782124,-0.18804147138190597,-0.2944983818770227,-0.19094360588943415,-0.23155856727976765
Mon,2020-05-25,10807.0,7118.0,10830.0,10088.0,10046.0,9241.0,6271.0,8579.0,8690.0,8365.0,-0.14490607939298605,-0.11899409946614214,-0.20784856879039704,-0.13858049167327513,-0.1673302807087398
Tue,2020-05-26,14019.2,9041.0,15066.6,13827.6,13564.6,11840.0,7872.0,11980.0,11783.0,11300.0,-0.15544396256562432,-0.12929985621059614,-0.2048637383351254,-0.147863692904047,-0.1669492649985993
Wed,2020-05-27,14240.0,9061.0,15115.0,14153.0,13679.0,12224.0,7868.0,11879.0,12141.0,11394.0,-0.14157303370786511,-0.13166317183533827,-0.2140919616275223,-0.1421606726489083,-0.16704437458878574
Thu,2020-05-28,14764.0,9417.0,15494.0,14527.0,14127.0,12578.0,8174.0,12597.0,12342.0,11877.0,-0.1480628555946898,-0.131995327599023,-0.18697560345940367,-0.1504095821573621,-0.1592694839668719
Fri,2020-05-29,15587.0,10135.0,16307.0,15595.0,14969.0,13439.0,8617.0,13254.0,13473.0,12635.0,-0.1378071469814589,-0.14977799703996053,-0.1872202121788189,-0.13606925296569417,-0.15592223929454208
Sat,2020-05-30,12413.0,8479.0,13600.0,12738.0,12316.0,10782.0,7368.0,11108.0,11396.0,10562.0,-0.13139450576009026,-0.1310296025474702,-0.18323529411764705,-0.10535405872193437,-0.1424163689509581
Sun,2020-05-31,11008.0,7515.0,11807.0,10718.0,10690.0,9532.0,6490.0,8755.0,9273.0,8656.0,-0.13408430232558144,-0.13639387890884902,-0.25849072584060306,-0.1348199290912484,-0.19027128157156226
Mon,2020-06-01,14099.0,8930.0,14884.0,13908.0,13516.0,12111.0,7947.0,11829.0,11900.0,11301.0,-0.14100290800766013,-0.11007838745800669,-0.2052539639881752,-0.14437733678458442,-0.16387984610831607
Tue,2020-06-02,14183.0,8933.0,15162.0,13875.0,13634.0,12289.0,7943.0,12182.0,12273.0,11577.0,-0.13354015370513994,-0.11082503078473083,-0.19654399155784197,-0.11545945945945946,-0.1508728179551122
Wed,2020-06-03,14219.0,8836.0,15297.0,14410.0,13810.0,12625.0,8108.0,12343.0,12488.0,11780.0,-0.11210352345453267,-0.08239022181982802,-0.19310976008367653,-0.1333795975017349,-0.14699493120926865
Thu,2020-06-04,14881.0,9464.0,15475.0,13737.0,13948.0,13017.0,8297.0,12752.0,12544.0,12046.0,-0.1252603991667227,-0.12330938292476756,-0.17596122778675283,-0.0868457450680643,-0.13636363636363635
Fri,2020-06-05,15143.0,9713.0,15486.0,14731.0,14265.0,13695.0,8830.0,13412.0,12774.0,12619.0,-0.0956217394175527,-0.09090909090909094,-0.13392741831331523,-0.13284909374787868,-0.1153873116018227
Sat,2020-06-06,12147.0,7977.0,13260.0,12346.0,11944.0,11013.0,7449.0,10977.0,11272.0,10517.0,-0.09335638429241788,-0.06619029710417446,-0.17217194570135752,-0.08699173821480644,-0.11947421299397187
Sun,2020-06-07,10874.0,7406.0,11506.0,10648.0,10495.0,9860.0,6578.0,9090.0,9271.0,8874.0,-0.09324995401876035,-0.11180124223602483,-0.2099774030940379,-0.12932006010518404,-0.15445450214387801
Mon,2020-06-08,13898.0,8885.0,15090.0,13882.0,13529.0,12385.0,7930.0,12225.0,11359.0,11412.0,-0.10886458483234995,-0.10748452447945978,-0.18986083499005968,-0.18174614608845985,-0.15647867543794813
Tue,2020-06-09,14285.0,9253.0,15275.0,14340.0,13864.0,12497.0,7898.0,12333.0,12235.0,11670.0,-0.1251662583129156,-0.1464389927591051,-0.19260229132569562,-0.14679218967921892,-0.15825158684362373
Wed,2020-06-10,14597.0,9476.0,15547.0,14511.0,14117.0,12631.0,8176.0,12722.0,13115.0,12116.0,-0.13468520928958005,-0.13718868720979316,-0.18170708175210648,-0.09620288057335813,-0.14174399659984416
Thu,2020-06-11,14969.0,9792.0,15831.0,14938.0,14459.0,13490.0,8633.0,13364.0,13321.0,12663.0,-0.09880419533702989,-0.11836192810457513,-0.15583349125134227,-0.10824742268041232,-0.1242132927588353
Fri,2020-06-12,15774.0,10187.0,16323.0,15645.0,15033.0,14358.0,9168.0,13925.0,13983.0,13315.0,-0.08976797261316094,-0.10002944929812507,-0.14690926912944924,-0.10623202301054646,-0.11428191312445957
Sat,2020-06-13,12808.0,8801.0,13765.0,12863.0,12550.0,11521.0,7814.0,11665.0,11751.0,11099.0,-0.1004840724547158,-0.112146347006022,-0.15256084271703596,-0.08644950633600246,-0.11561752988047813
Sun,2020-06-14,11396.0,7784.0,11940.0,10919.0,10910.0,10074.0,7017.0,9604.0,9695.0,9311.0,-0.11600561600561599,-0.09853545734840696,-0.195644891122278,-0.11209817748878104,-0.14656278643446374
Mon,2020-06-15,14401.0,9152.0,14887.0,13723.0,13564.0,12629.0,8251.0,12575.0,12503.0,11925.0,-0.12304701062426215,-0.09844842657342656,-0.1553032847450796,-0.0889018436201997,-0.12083456207608378
Tue,2020-06-16,13975.0,8856.0,14963.0,14175.0,13573.0,12966.0,8361.0,12982.0,13017.0,12298.0,-0.07220035778175315,-0.055894308943089444,-0.13239323665040437,-0.0816931216931217,-0.09393649156413464
Wed,2020-06-17,14304.0,9162.0,15136.0,14207.0,13761.0,13125.0,8544.0,13254.0,13172.0,12517.0,-0.0824244966442953,-0.0674525212835625,-0.12433932346723042,-0.07285141127613148,-0.09040040694716955
Thu,2020-06-18,14558.0,9611.0,15478.0,14638.0,14091.0,13667.0,8788.0,13571.0,11976.0,12847.0,-0.061203462014012944,-0.08563104775777752,-0.1232071327044838,-0.18185544473288706,-0.08828330139805551
Fri,2020-06-19,15770.0,10017.0,16195.0,15280.0,14838.0,14459.0,9265.0,14312.0,14077.0,13507.0,-0.08313253012048194,-0.07507237695916946,-0.11627045384377899,-0.0787303664921466,-0.08970211618816548
Sat,2020-06-20,12469.0,8613.0,13563.0,12119.0,12154.0,11967.0,8038.0,12020.0,12003.0,11411.0,-0.040259844414147095,-0.0667595495181702,-0.11376539113765394,-0.009571746843799023,-0.06113213756787894
Sun,2020-06-21,11202.0,7698.0,11863.0,10230.0,10642.0,10381.0,6890.0,9292.0,9921.0,9240.0,-0.07329048384217107,-0.1049623278773707,-0.2167242687347214,-0.030205278592375318,-0.1317421537305018
Mon,2020-06-22,13684.0,8920.0,14205.0,13590.0,13058.0,13113.0,8261.0,12663.0,12032.0,11938.0,-0.04172756503946218,-0.07387892376681615,-0.10855332629355863,-0.11464311994113319,-0.08577117475876861
Tue,2020-06-23,14135.0,8808.0,14976.0,13957.0,13519.0,12686.0,8063.0,13029.0,12413.0,12110.0,-0.10251149628581535,-0.08458219800181654,-0.13000801282051277,-0.11062549258436627,-0.10422368518381542
Wed,2020-06-24,14512.0,9237.0,15144.0,14658.0,13901.0,13209.0,8508.0,13207.0,13020.0,12474.0,-0.08978776185226023,-0.07892172783371221,-0.127905441098785,-0.11174785100286533,-0.10265448528882815
Thu,2020-06-25,15155.0,9613.0,15337.0,14399.0,14093.0,13988.1019405347,8777.51903962824,13713.3138667992,13446.5974550442,13038.0,-0.07699756248533818,-0.0869115739490024,-0.10586725782100792,-0.06614365893157859,-0.07485985950471863
Fri,2020-06-26,15816.0,10222.0,16120.0,15619.0,14903.0,14705.0,9302.0,14102.0,13798.0,13418.0,-0.07024532119372784,-0.09000195656427312,-0.1251861042183623,-0.11658877008771373,-0.0996443669059921
Sat,2020-06-27,13320.0,8914.0,14044.0,12797.0,12710.0,12161.0,8211.0,11855.0,11620.0,11316.0,-0.08701201201201203,-0.07886470720215388,-0.1558672742808317,-0.09197468156599198,-0.10967741935483866
Sun,2020-06-28,11393.0,7694.0,11976.0,10861.0,10857.0,10271.0,7118.0,9757.0,9714.0,9445.0,-0.09848152374264896,-0.07486353002339485,-0.18528724114896455,-0.10560721848816867,-0.13005434282030026
Mon,2020-06-29,14129.0,8935.0,14747.0,13742.0,13378.0,12502.0,8144.0,12426.0,12430.0,11808.0,-0.11515323094344965,-0.08852825965304978,-0.15738794331050387,-0.09547373017028093,-0.11735685453730005
Tue,2020-06-30,14320.0,9017.0,15091.0,14385.0,13728.0,13094.0,8052.0,12556.0,13027.0,12085.0,-0.08561452513966483,-0.107020073195076,-0.16798091577761576,-0.09440389294403895,-0.1196824009324009
Wed,2020-07-01,15634.0,9875.0,15739.0,15233.0,14590.0,13652.0,8849.0,13186.0,13142.0,12624.0,-0.12677497761289502,-0.10389873417721518,-0.1622085265899994,-0.1372677739119018,-0.13474982864976015
Thu,2020-07-02,15634.0,9875.0,15739.0,15233.0,14590.0,14735.0,9470.0,14022.0,14085.0,13494.0,-0.057502878342075014,-0.04101265822784805,-0.10909206429887541,-0.07536269940261275,-0.0751199451679232
